time,EURUSD,GBPUSD,EURAUD
2018-06-01 09:00:00+00:00,1.16639,1.33301,1.542845
2018-06-01 15:00:00+00:00,1.16591,1.33473,1.540475
2018-06-03 21:00:00+00:00,1.168705,1.337085,1.537545
2018-06-04 03:00:00+00:00,1.17095,1.33665,1.53278
2018-06-04 09:00:00+00:00,1.169745,1.33322,1.530015
2018-06-04 15:00:00+00:00,1.169855,1.33146,1.529615
2018-06-04 21:00:00+00:00,1.16905,1.33071,1.5312
2018-06-05 03:00:00+00:00,1.170465,1.33743,1.533595
2018-06-05 09:00:00+00:00,1.16675,1.33401,1.53456
2018-06-05 15:00:00+00:00,1.171845,1.339455,1.53855
2018-06-05 21:00:00+00:00,1.17227,1.340795,1.53188
2018-06-06 03:00:00+00:00,1.174245,1.340945,1.53565
2018-06-06 09:00:00+00:00,1.178125,1.34279,1.536675
2018-06-06 15:00:00+00:00,1.177435,1.34154,1.535645
2018-06-06 21:00:00+00:00,1.178905,1.3425,1.541415
2018-06-07 03:00:00+00:00,1.182125,1.34588,1.54512
2018-06-07 09:00:00+00:00,1.18285,1.341775,1.547625
2018-06-07 15:00:00+00:00,1.1799,1.34239,1.547685
2018-06-07 21:00:00+00:00,1.17997,1.342005,1.54927
2018-06-08 03:00:00+00:00,1.17642,1.340575,1.55412
2018-06-08 09:00:00+00:00,1.17669,1.3402,1.5483
2018-06-08 15:00:00+00:00,1.1769,1.34097,1.54909
2018-06-10 21:00:00+00:00,1.17972,1.34127,1.55065
2018-06-11 03:00:00+00:00,1.178425,1.33675,1.54902
2018-06-11 09:00:00+00:00,1.180715,1.339375,1.551175
2018-06-11 15:00:00+00:00,1.17845,1.33807,1.54853
2018-06-11 21:00:00+00:00,1.176955,1.336495,1.544905
2018-06-12 03:00:00+00:00,1.17945,1.340075,1.54863
2018-06-12 09:00:00+00:00,1.178675,1.335235,1.548235
2018-06-12 15:00:00+00:00,1.17436,1.33695,1.5507
2018-06-12 21:00:00+00:00,1.17477,1.336425,1.553055
2018-06-13 03:00:00+00:00,1.17441,1.33242,1.550005
2018-06-13 09:00:00+00:00,1.177205,1.33664,1.549895
2018-06-13 15:00:00+00:00,1.1793,1.33782,1.55598
2018-06-13 21:00:00+00:00,1.179805,1.33856,1.56101
2018-06-14 03:00:00+00:00,1.182535,1.343995,1.563585
2018-06-14 09:00:00+00:00,1.165195,1.33327,1.545185
2018-06-14 15:00:00+00:00,1.15677,1.32626,1.547205
2018-06-14 21:00:00+00:00,1.156585,1.32541,1.548655
2018-06-15 03:00:00+00:00,1.15935,1.32731,1.552645
2018-06-15 09:00:00+00:00,1.1618,1.32856,1.557215
2018-06-15 15:00:00+00:00,1.16089,1.3278,1.56006
2018-06-17 21:00:00+00:00,1.15875,1.32666,1.556735
2018-06-18 03:00:00+00:00,1.158975,1.32422,1.55561
2018-06-18 09:00:00+00:00,1.161215,1.324055,1.56426
2018-06-18 15:00:00+00:00,1.16232,1.32447,1.565625
2018-06-18 21:00:00+00:00,1.16318,1.32654,1.57032
2018-06-19 03:00:00+00:00,1.15543,1.31877,1.568265
2018-06-19 09:00:00+00:00,1.1565,1.31722,1.56993
2018-06-19 15:00:00+00:00,1.159165,1.317575,1.56993
2018-06-19 21:00:00+00:00,1.158055,1.316355,1.566355
2018-06-20 03:00:00+00:00,1.15578,1.31602,1.56513
2018-06-20 09:00:00+00:00,1.1579,1.31758,1.570165
2018-06-20 15:00:00+00:00,1.15761,1.31684,1.57101
2018-06-20 21:00:00+00:00,1.156725,1.31646,1.5688
2018-06-21 03:00:00+00:00,1.15195,1.311115,1.56625
2018-06-21 09:00:00+00:00,1.16069,1.325775,1.573365
2018-06-21 15:00:00+00:00,1.160285,1.32437,1.57273
2018-06-21 21:00:00+00:00,1.160525,1.325735,1.571105
2018-06-22 03:00:00+00:00,1.166895,1.33086,1.570925
2018-06-22 09:00:00+00:00,1.16376,1.327125,1.56866
2018-06-22 15:00:00+00:00,1.16574,1.32661,1.56664
2018-06-24 21:00:00+00:00,1.16473,1.325305,1.569885
2018-06-25 03:00:00+00:00,1.165905,1.32443,1.570275
2018-06-25 09:00:00+00:00,1.16875,1.3269,1.57946
2018-06-25 15:00:00+00:00,1.17037,1.32825,1.5786
2018-06-25 21:00:00+00:00,1.171675,1.32869,1.582065
2018-06-26 03:00:00+00:00,1.167285,1.32616,1.576265
2018-06-26 09:00:00+00:00,1.166635,1.323265,1.577795
2018-06-26 15:00:00+00:00,1.16465,1.32209,1.57582
2018-06-26 21:00:00+00:00,1.16528,1.32221,1.581265
2018-06-27 03:00:00+00:00,1.162765,1.31954,1.57811
2018-06-27 09:00:00+00:00,1.159385,1.31471,1.57089
2018-06-27 15:00:00+00:00,1.155425,1.311165,1.574055
2018-06-27 21:00:00+00:00,1.15713,1.311895,1.57212
2018-06-28 03:00:00+00:00,1.15549,1.308695,1.574305
2018-06-28 09:00:00+00:00,1.158085,1.30975,1.576345
2018-06-28 15:00:00+00:00,1.1569,1.30765,1.573315
2018-06-28 21:00:00+00:00,1.164105,1.311095,1.576905
2018-06-29 03:00:00+00:00,1.16491,1.31651,1.576025
2018-06-29 09:00:00+00:00,1.16763,1.32024,1.58077
2018-06-29 15:00:00+00:00,1.16847,1.32097,1.57733
2018-07-01 21:00:00+00:00,1.16566,1.31803,1.57862
2018-07-02 03:00:00+00:00,1.164365,1.31717,1.578525
2018-07-02 09:00:00+00:00,1.16053,1.31233,1.58399
2018-07-02 15:00:00+00:00,1.163925,1.314425,1.585865
2018-07-02 21:00:00+00:00,1.163035,1.31268,1.584105
2018-07-03 03:00:00+00:00,1.16596,1.319005,1.577025
2018-07-03 09:00:00+00:00,1.165,1.31757,1.579475
2018-07-03 15:00:00+00:00,1.165895,1.31951,1.578555
2018-07-03 21:00:00+00:00,1.16711,1.32085,1.57465
2018-07-04 03:00:00+00:00,1.16445,1.32063,1.576425
2018-07-04 09:00:00+00:00,1.16435,1.32083,1.578255
2018-07-04 15:00:00+00:00,1.165595,1.32283,1.57884
2018-07-04 21:00:00+00:00,1.16626,1.322945,1.57927
2018-07-05 03:00:00+00:00,1.16932,1.32385,1.58313
2018-07-05 09:00:00+00:00,1.170225,1.322395,1.58449
2018-07-05 15:00:00+00:00,1.169185,1.32179,1.582615
2018-07-05 21:00:00+00:00,1.168585,1.321255,1.583585
2018-07-06 03:00:00+00:00,1.17136,1.32468,1.580345
2018-07-06 09:00:00+00:00,1.175685,1.32766,1.58346
2018-07-06 15:00:00+00:00,1.17457,1.3283,1.58089
2018-07-08 21:00:00+00:00,1.176015,1.329495,1.57656
2018-07-09 03:00:00+00:00,1.177205,1.33416,1.57484
2018-07-09 09:00:00+00:00,1.175885,1.32597,1.574815
2018-07-09 15:00:00+00:00,1.17509,1.32606,1.57398
2018-07-09 21:00:00+00:00,1.175355,1.325225,1.57157
2018-07-10 03:00:00+00:00,1.172655,1.324955,1.575415
2018-07-10 09:00:00+00:00,1.17201,1.326425,1.570105
2018-07-10 15:00:00+00:00,1.174435,1.32723,1.5744
2018-07-10 21:00:00+00:00,1.173005,1.32606,1.58075
2018-07-11 03:00:00+00:00,1.170875,1.32572,1.58225
2018-07-11 09:00:00+00:00,1.172205,1.325175,1.5814
2018-07-11 15:00:00+00:00,1.16743,1.32068,1.584625
2018-07-11 21:00:00+00:00,1.16728,1.31965,1.58314
2018-07-12 03:00:00+00:00,1.167465,1.32112,1.582055
2018-07-12 09:00:00+00:00,1.16839,1.322255,1.57838
2018-07-12 15:00:00+00:00,1.16719,1.32039,1.57544
2018-07-12 21:00:00+00:00,1.16697,1.318405,1.57314
2018-07-13 03:00:00+00:00,1.162685,1.312875,1.575595
2018-07-13 09:00:00+00:00,1.16669,1.32001,1.57458
2018-07-13 15:00:00+00:00,1.16858,1.32362,1.57416
2018-07-15 21:00:00+00:00,1.16822,1.32345,1.57557
2018-07-16 03:00:00+00:00,1.16966,1.325345,1.574095
2018-07-16 09:00:00+00:00,1.170865,1.32307,1.578175
2018-07-16 15:00:00+00:00,1.17112,1.323385,1.578195
2018-07-16 21:00:00+00:00,1.170615,1.323205,1.57901
2018-07-17 03:00:00+00:00,1.17417,1.32628,1.580785
2018-07-17 09:00:00+00:00,1.16823,1.315985,1.58066
2018-07-17 15:00:00+00:00,1.166175,1.311345,1.57841
2018-07-17 21:00:00+00:00,1.16552,1.311135,1.578015
2018-07-18 03:00:00+00:00,1.16219,1.303705,1.5809
2018-07-18 09:00:00+00:00,1.16428,1.30498,1.577665
2018-07-18 15:00:00+00:00,1.16392,1.307125,1.57342
2018-07-18 21:00:00+00:00,1.16466,1.307375,1.56811
2018-07-19 03:00:00+00:00,1.161285,1.30104,1.577245
2018-07-19 09:00:00+00:00,1.161385,1.300355,1.581375
2018-07-19 15:00:00+00:00,1.16418,1.30146,1.58256
2018-07-19 21:00:00+00:00,1.16482,1.30156,1.584625
2018-07-20 03:00:00+00:00,1.164095,1.30131,1.580485
2018-07-20 09:00:00+00:00,1.170695,1.310175,1.58028
2018-07-20 15:00:00+00:00,1.17227,1.3135,1.58009
2018-07-22 21:00:00+00:00,1.173425,1.31402,1.581805
2018-07-23 03:00:00+00:00,1.170645,1.312265,1.58077
2018-07-23 09:00:00+00:00,1.17041,1.311235,1.58502
2018-07-23 15:00:00+00:00,1.1691,1.30997,1.58404
2018-07-23 21:00:00+00:00,1.168835,1.310255,1.582915
2018-07-24 03:00:00+00:00,1.168435,1.311415,1.583805
2018-07-24 09:00:00+00:00,1.170605,1.315515,1.576985
2018-07-24 15:00:00+00:00,1.16831,1.31459,1.575125
2018-07-24 21:00:00+00:00,1.16831,1.314805,1.57723
2018-07-25 03:00:00+00:00,1.169635,1.3159,1.576325
2018-07-25 09:00:00+00:00,1.167505,1.315065,1.576295
2018-07-25 15:00:00+00:00,1.17297,1.31882,1.573315
2018-07-25 21:00:00+00:00,1.17358,1.320395,1.576595
2018-07-26 03:00:00+00:00,1.17138,1.317895,1.576785
2018-07-26 09:00:00+00:00,1.16588,1.314985,1.577895
2018-07-26 15:00:00+00:00,1.16416,1.31094,1.578315
2018-07-26 21:00:00+00:00,1.165255,1.31107,1.577175
2018-07-27 03:00:00+00:00,1.16262,1.30922,1.57693
2018-07-27 09:00:00+00:00,1.165355,1.312825,1.573465
2018-07-27 15:00:00+00:00,1.16568,1.31067,1.57481
2018-07-29 21:00:00+00:00,1.16513,1.30996,1.576845
2018-07-30 03:00:00+00:00,1.16764,1.31262,1.57892
2018-07-30 09:00:00+00:00,1.17111,1.31452,1.58067
2018-07-30 15:00:00+00:00,1.17053,1.313435,1.58018
2018-07-30 21:00:00+00:00,1.17089,1.31228,1.57744
2018-07-31 03:00:00+00:00,1.17263,1.31475,1.579825
2018-07-31 09:00:00+00:00,1.170155,1.31166,1.574145
2018-07-31 15:00:00+00:00,1.169075,1.31233,1.57376
2018-07-31 21:00:00+00:00,1.16853,1.31119,1.57594
2018-08-01 03:00:00+00:00,1.168205,1.311295,1.577215
2018-08-01 09:00:00+00:00,1.16728,1.312215,1.57634
2018-08-01 15:00:00+00:00,1.165925,1.312725,1.574885
2018-08-01 21:00:00+00:00,1.16548,1.31074,1.5769
2018-08-02 03:00:00+00:00,1.16198,1.3083,1.576225
2018-08-02 09:00:00+00:00,1.161175,1.30324,1.575035
2018-08-02 15:00:00+00:00,1.158445,1.30184,1.57383
2018-08-02 21:00:00+00:00,1.15877,1.30136,1.57345
2018-08-03 03:00:00+00:00,1.15792,1.29943,1.57372
2018-08-03 09:00:00+00:00,1.15903,1.30188,1.566155
2018-08-03 15:00:00+00:00,1.15674,1.29995,1.56325
2018-08-05 21:00:00+00:00,1.15622,1.29955,1.56302
2018-08-06 03:00:00+00:00,1.155775,1.29639,1.56311
2018-08-06 09:00:00+00:00,1.15581,1.29404,1.56425
2018-08-06 15:00:00+00:00,1.15527,1.294455,1.564005
2018-08-06 21:00:00+00:00,1.156085,1.294405,1.56374
2018-08-07 03:00:00+00:00,1.15874,1.296685,1.558845
2018-08-07 09:00:00+00:00,1.159225,1.295495,1.561615
2018-08-07 15:00:00+00:00,1.159825,1.29374,1.56297
2018-08-07 21:00:00+00:00,1.16054,1.29393,1.563155
2018-08-08 03:00:00+00:00,1.158855,1.290535,1.563245
2018-08-08 09:00:00+00:00,1.160055,1.28817,1.56369
2018-08-08 15:00:00+00:00,1.161035,1.288375,1.56223
2018-08-08 21:00:00+00:00,1.161525,1.288265,1.559845
2018-08-09 03:00:00+00:00,1.159285,1.288255,1.561095
2018-08-09 09:00:00+00:00,1.1573,1.28693,1.564065
2018-08-09 15:00:00+00:00,1.15263,1.282325,1.563245
2018-08-09 21:00:00+00:00,1.15317,1.283265,1.564795
2018-08-10 03:00:00+00:00,1.145725,1.27568,1.56947
2018-08-10 09:00:00+00:00,1.143425,1.27751,1.56176
2018-08-10 15:00:00+00:00,1.14119,1.27696,1.5634
2018-08-12 21:00:00+00:00,1.13775,1.27501,1.56526
2018-08-13 03:00:00+00:00,1.138345,1.27595,1.56513
2018-08-13 09:00:00+00:00,1.141835,1.27772,1.567265
2018-08-13 15:00:00+00:00,1.140945,1.27649,1.5688
2018-08-13 21:00:00+00:00,1.14129,1.27735,1.567725
2018-08-14 03:00:00+00:00,1.13862,1.27697,1.5695
2018-08-14 09:00:00+00:00,1.137235,1.275295,1.56705
2018-08-14 15:00:00+00:00,1.13436,1.27221,1.567015
2018-08-14 21:00:00+00:00,1.13263,1.269795,1.570165
2018-08-15 03:00:00+00:00,1.132565,1.2712,1.567225
2018-08-15 09:00:00+00:00,1.1312,1.266855,1.56718
2018-08-15 15:00:00+00:00,1.13462,1.26962,1.567235
2018-08-15 21:00:00+00:00,1.13753,1.271315,1.56677
2018-08-16 03:00:00+00:00,1.13823,1.271045,1.56602
2018-08-16 09:00:00+00:00,1.139125,1.27249,1.56638
2018-08-16 15:00:00+00:00,1.137625,1.27148,1.56675
2018-08-16 21:00:00+00:00,1.13825,1.272115,1.56572
2018-08-17 03:00:00+00:00,1.13961,1.27155,1.56621
2018-08-17 09:00:00+00:00,1.14093,1.27406,1.56688
2018-08-17 15:00:00+00:00,1.14376,1.27519,1.56396
2018-08-19 21:00:00+00:00,1.142855,1.2743,1.56516
2018-08-20 03:00:00+00:00,1.14065,1.273685,1.56105
2018-08-20 09:00:00+00:00,1.143205,1.27591,1.564565
2018-08-20 15:00:00+00:00,1.14825,1.279555,1.56462
2018-08-20 21:00:00+00:00,1.15211,1.28267,1.567365
2018-08-21 03:00:00+00:00,1.15337,1.283185,1.566675
2018-08-21 09:00:00+00:00,1.151975,1.286615,1.56789
2018-08-21 15:00:00+00:00,1.15707,1.29024,1.57102
2018-08-21 21:00:00+00:00,1.15746,1.29059,1.57471
2018-08-22 03:00:00+00:00,1.15738,1.288395,1.57546
2018-08-22 09:00:00+00:00,1.15989,1.29101,1.577585
2018-08-22 15:00:00+00:00,1.159635,1.291065,1.577355
2018-08-22 21:00:00+00:00,1.155495,1.28732,1.58623
2018-08-23 03:00:00+00:00,1.156395,1.28747,1.58459
2018-08-23 09:00:00+00:00,1.157565,1.28351,1.59111
2018-08-23 15:00:00+00:00,1.154155,1.2812,1.59226
2018-08-23 21:00:00+00:00,1.15561,1.28163,1.586585
2018-08-24 03:00:00+00:00,1.156315,1.283405,1.58907
2018-08-24 09:00:00+00:00,1.16274,1.28581,1.586675
2018-08-24 15:00:00+00:00,1.1622,1.28496,1.58609
2018-08-26 21:00:00+00:00,1.16302,1.285865,1.587155
2018-08-27 03:00:00+00:00,1.160965,1.28419,1.58837
2018-08-27 09:00:00+00:00,1.16705,1.288945,1.588745
2018-08-27 15:00:00+00:00,1.16783,1.289175,1.589355
2018-08-27 21:00:00+00:00,1.16753,1.287385,1.59223
2018-08-28 03:00:00+00:00,1.169185,1.290535,1.591755
2018-08-28 09:00:00+00:00,1.171485,1.288145,1.594525
2018-08-28 15:00:00+00:00,1.169485,1.287135,1.59351
2018-08-28 21:00:00+00:00,1.16917,1.286415,1.592255
2018-08-29 03:00:00+00:00,1.166655,1.28765,1.597625
2018-08-29 09:00:00+00:00,1.16934,1.29987,1.60395
2018-08-29 15:00:00+00:00,1.170745,1.302815,1.6015
2018-08-29 21:00:00+00:00,1.170135,1.30302,1.605095
2018-08-30 03:00:00+00:00,1.168685,1.30065,1.603395
2018-08-30 09:00:00+00:00,1.165735,1.30047,1.600455
2018-08-30 15:00:00+00:00,1.166825,1.30079,1.606365
2018-08-30 21:00:00+00:00,1.16635,1.300785,1.609265
2018-08-31 03:00:00+00:00,1.166925,1.301665,1.61115
2018-08-31 09:00:00+00:00,1.163415,1.29977,1.608915
2018-08-31 15:00:00+00:00,1.16019,1.29603,1.61348
2018-09-02 21:00:00+00:00,1.15981,1.292445,1.61451
2018-09-03 03:00:00+00:00,1.161135,1.289265,1.609845
2018-09-03 09:00:00+00:00,1.162735,1.288535,1.61069
2018-09-03 15:00:00+00:00,1.16204,1.28678,1.6107
2018-09-03 21:00:00+00:00,1.15986,1.28585,1.6132
2018-09-04 03:00:00+00:00,1.156565,1.28316,1.612225
2018-09-04 09:00:00+00:00,1.155555,1.28318,1.609005
2018-09-04 15:00:00+00:00,1.158295,1.28561,1.61379
2018-09-04 21:00:00+00:00,1.16048,1.28683,1.60992
2018-09-05 03:00:00+00:00,1.15687,1.281945,1.61285
2018-09-05 09:00:00+00:00,1.162535,1.29584,1.61679
2018-09-05 15:00:00+00:00,1.163075,1.290705,1.61677
2018-09-05 21:00:00+00:00,1.16469,1.292405,1.61675
2018-09-06 03:00:00+00:00,1.16356,1.29415,1.617035
2018-09-06 09:00:00+00:00,1.163165,1.294645,1.613875
2018-09-06 15:00:00+00:00,1.16234,1.292875,1.61496
2018-09-06 21:00:00+00:00,1.161955,1.29236,1.619915
2018-09-07 03:00:00+00:00,1.164365,1.29423,1.62652
2018-09-07 09:00:00+00:00,1.158225,1.29505,1.6213
2018-09-07 15:00:00+00:00,1.15521,1.29203,1.625915
2018-09-09 21:00:00+00:00,1.155085,1.292115,1.625605
2018-09-10 03:00:00+00:00,1.157105,1.294345,1.62449
2018-09-10 09:00:00+00:00,1.160495,1.3018,1.63024
2018-09-10 15:00:00+00:00,1.159375,1.30258,1.629995
2018-09-10 21:00:00+00:00,1.15887,1.303295,1.6293
2018-09-11 03:00:00+00:00,1.161455,1.30402,1.63304
2018-09-11 09:00:00+00:00,1.158385,1.299815,1.632745
2018-09-11 15:00:00+00:00,1.16044,1.303025,1.63026
2018-09-11 21:00:00+00:00,1.159015,1.3008,1.63219
2018-09-12 03:00:00+00:00,1.159015,1.30244,1.62724
2018-09-12 09:00:00+00:00,1.16245,1.30205,1.628695
2018-09-12 15:00:00+00:00,1.162695,1.30459,1.62143
2018-09-12 21:00:00+00:00,1.16349,1.30439,1.61904
2018-09-13 03:00:00+00:00,1.161475,1.30435,1.61635
2018-09-13 09:00:00+00:00,1.167575,1.309435,1.624355
2018-09-13 15:00:00+00:00,1.16901,1.310605,1.625625
2018-09-13 21:00:00+00:00,1.16924,1.311215,1.62618
2018-09-14 03:00:00+00:00,1.170615,1.313265,1.62461
2018-09-14 09:00:00+00:00,1.166685,1.30757,1.624585
2018-09-14 15:00:00+00:00,1.1625,1.30674,1.6251
2018-09-16 21:00:00+00:00,1.163565,1.308335,1.625935
2018-09-17 03:00:00+00:00,1.16537,1.31024,1.62471
2018-09-17 09:00:00+00:00,1.16902,1.315125,1.628025
2018-09-17 15:00:00+00:00,1.168385,1.31599,1.627875
2018-09-17 21:00:00+00:00,1.16813,1.31492,1.62699
2018-09-18 03:00:00+00:00,1.16871,1.313835,1.621935
2018-09-18 09:00:00+00:00,1.170005,1.3154,1.623105
2018-09-18 15:00:00+00:00,1.166765,1.31471,1.616265
2018-09-18 21:00:00+00:00,1.1665,1.314525,1.613815
2018-09-19 03:00:00+00:00,1.17026,1.319595,1.615275
2018-09-19 09:00:00+00:00,1.166795,1.315155,1.60646
2018-09-19 15:00:00+00:00,1.167185,1.314215,1.606915
2018-09-19 21:00:00+00:00,1.168375,1.31484,1.608865
2018-09-20 03:00:00+00:00,1.16917,1.319045,1.609815
2018-09-20 09:00:00+00:00,1.17498,1.32528,1.61537
2018-09-20 15:00:00+00:00,1.17776,1.32704,1.615205
2018-09-20 21:00:00+00:00,1.178205,1.32719,1.61587
2018-09-21 03:00:00+00:00,1.179305,1.321715,1.61608
2018-09-21 09:00:00+00:00,1.1759,1.30968,1.61339
2018-09-21 15:00:00+00:00,1.17482,1.30764,1.61202
2018-09-23 21:00:00+00:00,1.173965,1.307785,1.615375
2018-09-24 03:00:00+00:00,1.17678,1.311885,1.618055
2018-09-24 09:00:00+00:00,1.178785,1.31391,1.622635
2018-09-24 15:00:00+00:00,1.174705,1.31165,1.61999
2018-09-24 21:00:00+00:00,1.17384,1.31075,1.62018
2018-09-25 03:00:00+00:00,1.17607,1.31434,1.623845
2018-09-25 09:00:00+00:00,1.17861,1.316285,1.62502
2018-09-25 15:00:00+00:00,1.176655,1.3181,1.623045
2018-09-25 21:00:00+00:00,1.176435,1.317855,1.6166
2018-09-26 03:00:00+00:00,1.176735,1.317125,1.620965
2018-09-26 09:00:00+00:00,1.17487,1.3185,1.618465
2018-09-26 15:00:00+00:00,1.17409,1.31685,1.61756
2018-09-26 21:00:00+00:00,1.174615,1.314785,1.6183
2018-09-27 03:00:00+00:00,1.171165,1.3124,1.61938
2018-09-27 09:00:00+00:00,1.16757,1.311605,1.617385
2018-09-27 15:00:00+00:00,1.164105,1.30795,1.615335
2018-09-27 21:00:00+00:00,1.164775,1.308195,1.61464
2018-09-28 03:00:00+00:00,1.16143,1.30717,1.60897
2018-09-28 09:00:00+00:00,1.1614,1.304,1.605355
2018-09-28 15:00:00+00:00,1.16027,1.30325,1.60726
2018-09-30 21:00:00+00:00,1.159685,1.30317,1.60632
2018-10-01 03:00:00+00:00,1.16076,1.305875,1.608815
2018-10-01 09:00:00+00:00,1.15842,1.30458,1.604535
2018-10-01 15:00:00+00:00,1.157795,1.30416,1.60296
2018-10-01 21:00:00+00:00,1.15708,1.303895,1.6009
2018-10-02 03:00:00+00:00,1.15148,1.29681,1.60665
2018-10-02 09:00:00+00:00,1.155635,1.298155,1.604985
2018-10-02 15:00:00+00:00,1.15493,1.29797,1.606595
2018-10-02 21:00:00+00:00,1.158475,1.29967,1.61259
2018-10-03 03:00:00+00:00,1.157445,1.30169,1.61643
2018-10-03 09:00:00+00:00,1.1537,1.300445,1.612865
2018-10-03 15:00:00+00:00,1.147865,1.29382,1.615895
2018-10-03 21:00:00+00:00,1.147085,1.293205,1.616475
2018-10-04 03:00:00+00:00,1.14863,1.296065,1.623665
2018-10-04 09:00:00+00:00,1.15228,1.302815,1.6257
2018-10-04 15:00:00+00:00,1.15141,1.302025,1.626705
2018-10-04 21:00:00+00:00,1.150825,1.30166,1.62831
2018-10-05 03:00:00+00:00,1.14923,1.30333,1.62666
2018-10-05 09:00:00+00:00,1.15082,1.307025,1.62934
2018-10-05 15:00:00+00:00,1.15221,1.31175,1.63417
2018-10-07 21:00:00+00:00,1.15156,1.31189,1.6336
2018-10-08 03:00:00+00:00,1.147425,1.3056,1.626835
2018-10-08 09:00:00+00:00,1.147425,1.30706,1.62325
2018-10-08 15:00:00+00:00,1.149155,1.3095,1.62364
2018-10-08 21:00:00+00:00,1.149235,1.30942,1.621575
2018-10-09 03:00:00+00:00,1.147805,1.306485,1.621985
2018-10-09 09:00:00+00:00,1.146865,1.30891,1.62099
2018-10-09 15:00:00+00:00,1.149195,1.3145,1.617945
2018-10-09 21:00:00+00:00,1.15078,1.315815,1.61722
2018-10-10 03:00:00+00:00,1.14863,1.313755,1.62001
2018-10-10 09:00:00+00:00,1.153405,1.31993,1.624125
2018-10-10 15:00:00+00:00,1.152095,1.31949,1.63312
2018-10-10 21:00:00+00:00,1.156065,1.323055,1.63433
2018-10-11 03:00:00+00:00,1.15456,1.31922,1.62916
2018-10-11 09:00:00+00:00,1.155865,1.32108,1.625985
2018-10-11 15:00:00+00:00,1.15936,1.32338,1.627505
2018-10-11 21:00:00+00:00,1.16052,1.323735,1.629685
2018-10-12 03:00:00+00:00,1.158675,1.321835,1.626975
2018-10-12 09:00:00+00:00,1.15612,1.31576,1.62442
2018-10-12 15:00:00+00:00,1.15597,1.31514,1.62456
2018-10-14 21:00:00+00:00,1.15489,1.3107,1.62491
2018-10-15 03:00:00+00:00,1.15724,1.31347,1.62175
2018-10-15 09:00:00+00:00,1.15846,1.31433,1.622035
2018-10-15 15:00:00+00:00,1.157885,1.31528,1.62385
2018-10-15 21:00:00+00:00,1.15734,1.31437,1.623265
2018-10-16 03:00:00+00:00,1.158725,1.3194,1.627385
2018-10-16 09:00:00+00:00,1.158065,1.32095,1.623425
2018-10-16 15:00:00+00:00,1.15747,1.31867,1.62074
2018-10-16 21:00:00+00:00,1.156115,1.31756,1.62041
2018-10-17 03:00:00+00:00,1.156595,1.314375,1.617495
2018-10-17 09:00:00+00:00,1.15296,1.3135,1.619145
2018-10-17 15:00:00+00:00,1.150005,1.311365,1.61777
2018-10-17 21:00:00+00:00,1.15005,1.30991,1.612525
2018-10-18 03:00:00+00:00,1.15178,1.310925,1.612935
2018-10-18 09:00:00+00:00,1.14897,1.30745,1.61084
2018-10-18 15:00:00+00:00,1.14526,1.301825,1.613185
2018-10-18 21:00:00+00:00,1.14599,1.30234,1.61233
2018-10-19 03:00:00+00:00,1.144865,1.30349,1.60988
2018-10-19 09:00:00+00:00,1.149705,1.30458,1.61157
2018-10-19 15:00:00+00:00,1.15142,1.30698,1.61758
2018-10-21 21:00:00+00:00,1.15081,1.30657,1.61873
2018-10-22 03:00:00+00:00,1.151575,1.305035,1.620055
2018-10-22 09:00:00+00:00,1.14705,1.29734,1.617745
2018-10-22 15:00:00+00:00,1.14647,1.29666,1.618925
2018-10-22 21:00:00+00:00,1.146155,1.29682,1.620805
2018-10-23 03:00:00+00:00,1.146665,1.29928,1.61979
2018-10-23 09:00:00+00:00,1.14595,1.29743,1.62382
2018-10-23 15:00:00+00:00,1.14721,1.29847,1.61879
2018-10-23 21:00:00+00:00,1.14641,1.298065,1.616505
2018-10-24 03:00:00+00:00,1.14163,1.29333,1.611985
2018-10-24 09:00:00+00:00,1.1396,1.29101,1.61042
2018-10-24 15:00:00+00:00,1.13914,1.28795,1.613235
2018-10-24 21:00:00+00:00,1.141055,1.28894,1.61191
2018-10-25 03:00:00+00:00,1.140965,1.29054,1.613445
2018-10-25 09:00:00+00:00,1.13797,1.2815,1.6079
2018-10-25 15:00:00+00:00,1.137485,1.28192,1.60678
2018-10-25 21:00:00+00:00,1.136905,1.28202,1.610225
2018-10-26 03:00:00+00:00,1.137945,1.282335,1.6176
2018-10-26 09:00:00+00:00,1.13705,1.28203,1.607925
2018-10-26 15:00:00+00:00,1.14033,1.2827,1.60816
2018-10-28 21:00:00+00:00,1.139265,1.28304,1.60611
2018-10-29 03:00:00+00:00,1.13831,1.28115,1.60486
2018-10-29 09:00:00+00:00,1.138515,1.281435,1.60808
2018-10-29 15:00:00+00:00,1.137315,1.2794,1.611655
2018-10-29 21:00:00+00:00,1.138185,1.281055,1.606075
2018-10-30 03:00:00+00:00,1.13779,1.27819,1.604785
2018-10-30 09:00:00+00:00,1.1373,1.27422,1.59978
2018-10-30 15:00:00+00:00,1.134525,1.27057,1.59661
2018-10-30 21:00:00+00:00,1.1344,1.27045,1.601935
2018-10-31 03:00:00+00:00,1.135415,1.274675,1.60172
2018-10-31 09:00:00+00:00,1.132055,1.276975,1.597415
2018-10-31 15:00:00+00:00,1.13117,1.27666,1.599275
2018-10-31 21:00:00+00:00,1.13411,1.28474,1.593595
2018-11-01 03:00:00+00:00,1.137855,1.29102,1.59075
